time	task_A	task_B	task_C
157220	697	671	649
157321	698	671	649
157422	698	672	650
157523	699	673	650
157624	699	673	651
157725	700	674	651
157826	700	674	652
157927	701	675	652
158028	701	675	653
158129	702	676	653
158230	702	676	654
158331	703	677	654
158432	703	677	655
158533	704	678	655
158634	704	678	656
158735	704	678	656
158836	704	678	656
158937	705	679	656
159038	705	679	657
159139	706	680	657
159240	706	680	658
159341	707	681	658
159442	707	681	659
159543	708	682	659
159644	708	682	660
159745	709	683	660
159846	709	683	661
159947	710	684	661
160048	710	684	662
160149	711	685	662
160250	711	685	662
160351	712	686	662
160452	712	686	663
160553	713	687	663
160654	713	687	664
160755	714	688	664
160856	714	688	665
160957	715	689	665
161058	715	689	666
161159	716	690	666
161260	716	690	667
161361	717	691	667
161462	717	691	668
161563	718	692	668
161664	718	692	669
161765	719	693	669
161866	719	693	670
161967	720	694	670
162068	720	694	671
162169	721	695	672
162270	721	695	672
162371	722	696	673
162472	722	696	673
162573	723	697	674
162674	723	697	674
162775	724	698	675
162876	724	698	675
162979	725	698	675
163080	725	698	675
163181	726	699	676
163282	726	699	676
163383	726	699	676
163484	726	699	676
163585	727	700	677
163686	727	700	677
163787	728	701	678
163888	728	701	678
163989	729	702	679
164090	729	702	679
164191	730	703	680
164292	730	703	680
164393	731	704	681
164494	731	704	681
164595	731	704	681
164696	731	704	681
164797	732	705	682
164898	732	705	682
164999	732	705	682
165100	732	705	682
165201	733	706	683
165302	733	706	683
165403	734	707	684
165504	734	707	684
165605	735	708	685
165706	735	708	685
165807	736	709	686
165908	736	709	686
166009	737	710	687
166110	737	710	687
166211	737	710	687
166312	737	710	687
166413	738	711	688
166514	738	711	688
166615	739	712	689
166716	739	712	689
166817	740	713	690
166918	740	713	690
167019	741	714	691
167120	741	714	691
167221	742	715	692
167322	742	715	692
167423	743	716	693
167524	743	716	693
167625	744	716	693
167726	744	716	693
167827	745	717	694
167930	745	717	694
168031	745	717	694
168132	745	717	694
168233	746	718	695
168334	746	718	695
168435	747	719	696
168536	747	719	696
168637	748	720	697
168738	748	720	697
168839	749	721	698
168940	749	721	698
169041	750	722	698
169142	750	722	698
169243	751	723	699
169344	751	723	699
169445	751	723	699
169546	751	723	699
169647	752	724	700
169748	752	724	700
169849	753	725	701
169950	753	725	701
170051	754	726	702
170152	754	726	702
170253	755	727	703
170354	755	727	703
170455	756	728	704
170556	756	728	704
170657	757	729	705
170761	757	729	705
170862	757	729	705
170963	758	729	705
171064	758	730	706
171165	759	730	706
171266	759	731	707
171367	760	731	707
171468	760	732	708
171569	761	732	708
171670	761	733	709
171771	762	733	709
171872	762	734	710
171973	763	734	710
172074	763	734	710
172175	764	734	710
172276	764	735	711
172378	764	735	711
172479	764	735	711
172580	765	735	711
172681	765	736	712
172782	766	736	712
172883	766	737	713
172984	767	737	713
173085	767	738	714
173186	768	738	714
173287	768	739	715
173388	769	739	715
173489	769	740	716
173590	770	740	716
173691	770	741	716
173792	771	741	716
173893	771	742	717
173994	772	742	717
174095	772	743	718
174196	773	743	718
174297	773	744	719
174398	774	744	719
174499	774	745	720
174600	775	745	720
174701	775	746	721
174802	776	746	721
174903	776	747	722
175004	777	747	722
175105	777	748	722
175206	778	748	722
175307	778	749	723
175408	778	749	723
175509	778	749	723
175610	779	750	723
175711	779	750	724
175812	780	751	724
175913	780	751	725
176014	781	752	725
176115	781	752	726
176216	782	753	726
176317	782	753	727
176418	783	754	727
176519	783	754	728
176620	783	754	728
176721	783	754	728
176822	784	755	728
176923	784	755	729
177024	785	756	729
177125	785	756	730
177226	786	757	730
177327	786	757	731
177428	787	758	731
177529	787	758	732
177630	788	759	732
177731	788	759	733
177832	789	760	733
177933	789	760	734
178034	790	761	734
178135	790	761	735
178236	790	761	735
178337	790	761	735
178438	791	762	735
178539	791	762	736
178640	792	763	736
178741	792	763	737
178842	793	764	737
178943	793	764	738
179044	794	765	738
179145	794	765	739
179246	795	766	739
179347	795	766	740
179448	796	767	740
179549	796	767	741
179650	796	767	741
179751	796	767	741
179852	797	768	741
179953	797	768	742
180054	798	769	742
180155	798	769	743
180256	799	770	743
180357	799	770	744
180458	800	771	744
180559	800	771	745
180660	801	772	745
180761	801	772	746
180862	802	773	747
180963	802	773	747
181064	803	774	748
181165	803	774	748
181266	804	774	749
181367	804	774	749
181468	805	775	749
181569	805	775	749
181670	806	776	750
181771	806	776	750
181872	807	777	751
181973	807	777	751
182074	808	778	752
182175	808	778	752
182276	809	779	753
182377	809	779	753
182478	810	780	754
182579	810	780	754
182680	810	780	754
182781	810	780	754
182882	811	781	755
182983	811	781	755
183084	812	782	756
183185	812	782	756
183286	813	783	757
183387	813	783	757
183488	814	784	758
183589	814	784	758
183690	815	785	759
183791	815	785	759
183892	816	786	760
183993	816	786	760
184094	817	787	761
184195	817	787	761
184296	818	788	762
184397	818	788	762
184498	819	789	763
184599	819	789	763
184700	820	790	764
184801	820	790	764
184902	821	791	765
185003	821	791	765
185104	822	792	766
185205	822	792	766
185306	823	793	767
185407	823	793	767
185508	824	794	768
185609	824	794	768
185710	824	794	768
185811	824	794	768
185912	825	795	769
186013	825	795	769
186114	826	796	770
186215	826	796	770
186316	827	797	771
186417	827	797	771
186518	828	798	772
186619	828	798	772
186720	829	799	773
186821	829	799	773
186922	830	800	774
187023	830	800	774
187124	831	800	774
187225	831	800	774
187326	832	801	775
187431	832	801	775
187532	832	801	775
187633	832	801	775
187734	833	802	776
187835	833	802	776
187936	834	803	777
188037	834	803	777
188138	835	804	778
188239	835	804	778
188340	836	805	779
188441	836	805	779
188542	837	806	780
188643	837	806	780
188744	838	806	780
188845	838	806	780
188946	839	807	781
189047	839	807	781
189148	840	808	782
189249	840	808	782
189350	841	809	783
189451	841	809	783
189552	842	810	784
189653	842	810	784
189754	843	811	785
189855	843	811	785
189956	844	812	786
190057	844	812	786
190158	844	812	786
190259	845	812	786
190360	845	813	787
190461	846	813	787
190562	846	814	788
190663	847	814	788
190764	847	815	789
190865	848	815	789
190966	848	816	790
191067	849	816	790
191168	849	817	791
191269	850	817	791
191370	850	818	792
191471	851	818	792
191572	851	819	792
191673	852	819	792
191774	852	820	793
191875	852	820	793
191976	852	820	793
192077	853	820	793
192178	853	821	794
192279	854	821	794
192380	854	822	795
192481	855	822	795
192582	855	823	796
192683	856	823	796
192784	856	824	797
192885	857	824	797
192986	857	825	798
193087	858	825	798
193188	858	826	799
193289	859	826	799
193390	859	827	799
193491	860	827	799
193592	860	828	800
193693	861	828	800
193794	861	829	801
193895	862	829	801
193996	862	830	802
194097	863	830	802
194198	863	831	803
194299	864	831	803
194400	864	832	804
194501	865	832	804
194602	865	833	805
194703	866	833	805
194804	866	834	806
194905	867	834	806
195006	867	835	807
195107	868	835	807
195208	868	836	808
195309	869	836	808
195410	869	837	809
195511	870	838	809
195612	870	838	810
195713	871	839	810
195814	871	839	811
195915	872	840	811
196016	872	840	812
196117	873	841	812
196218	873	841	813
196319	873	841	813
196420	873	841	813
196521	874	842	813
196622	874	842	814
196723	875	843	814
196824	875	843	815
196925	876	844	815
197026	876	844	816
197127	877	845	816
197228	877	845	817
197329	878	846	817
197430	878	846	818
197531	879	847	818
197632	879	847	819
197733	880	847	819
197834	880	847	819
197935	881	848	819
198036	881	848	820
198137	882	849	820
198238	882	849	821
198339	883	850	821
198440	883	850	822
198541	884	851	822
198642	884	851	823
198743	885	852	823
198844	885	852	824
198945	886	853	824
199046	886	853	825
199147	886	853	825
199248	886	853	825
199349	887	854	825
199450	887	854	826
199551	888	855	826
199652	888	855	827
199753	889	856	827
199854	889	856	828
199955	890	857	828
200056	890	857	829
200157	891	858	829
200258	891	858	830
200359	892	859	830
200460	892	859	831
200561	893	860	831
200662	893	860	832
200763	893	860	832
200864	893	860	832
200965	894	861	833
201066	894	861	833
201167	895	862	834
201268	895	862	834
201369	896	863	835
201470	896	863	835
201571	897	864	836
201672	897	864	836
201773	898	865	837
201874	898	865	837
201975	899	866	838
202076	899	866	838
202177	900	867	839
202278	900	867	839
202379	901	868	840
202480	901	868	840
202581	902	869	841
202682	902	869	841
202783	903	870	842
202884	903	870	842
202985	904	871	843
203086	904	871	843
203187	905	872	844
203288	905	872	844
203389	906	873	845
203490	906	873	845
203591	907	874	845
203692	907	874	846
203793	907	874	846
203894	907	874	846
203995	908	875	846
204096	908	875	847
204197	909	876	848
204298	909	876	848
204399	910	877	849
204500	910	877	849
204601	911	878	850
204702	911	878	850
204803	912	879	851
204904	912	879	851
205005	913	880	852
205106	913	880	852
205207	914	880	852
205308	914	880	852
205409	915	881	853
205510	915	881	853
205611	916	882	854
205712	916	882	854
205813	917	883	855
205914	917	883	855
206015	918	884	856
206116	918	884	856
206217	919	885	857
206318	919	885	857
206419	920	886	858
206520	920	886	858
206621	921	887	859
206722	921	887	859
206823	922	887	859
206924	922	887	859
207025	923	888	860
207126	923	888	860
207227	924	889	861
207328	924	889	861
207429	925	890	862
207530	925	890	862
207631	926	891	863
207732	926	891	863
207833	927	892	864
207934	927	892	864
208035	928	893	864
208136	928	893	864
208237	929	894	865
208338	929	894	865
208439	929	894	865
208540	929	894	865
208641	930	895	866
208742	930	895	866
208843	931	896	867
208944	931	896	867
209045	932	897	868
209146	932	897	868
209247	933	898	869
209348	933	898	869
209449	934	899	870
209550	934	899	870
209651	935	900	870
209752	935	900	870
209853	936	901	871
209954	936	901	871
210055	937	902	872
210156	937	902	872
210257	938	903	873
210358	938	903	873
210459	939	904	874
210560	939	904	874
210661	940	905	875
210762	940	905	875
210863	941	906	876
210964	941	906	876
211065	942	907	877
211166	942	907	877
211267	943	908	878
211368	943	908	878
211469	944	908	878
211570	944	908	878
211671	945	909	879
211772	945	909	879
211873	946	910	880
211974	946	910	880
212075	947	911	881
212176	947	911	881
212277	948	912	882
212378	948	912	882
212479	949	913	883
212580	949	913	883
212681	950	914	884
212782	950	914	884
212883	950	914	884
212984	950	914	884
213085	951	915	885
213186	952	915	885
213287	952	916	886
213388	953	916	886
213489	953	917	887
213590	954	917	887
213691	954	918	888
213792	955	918	888
213893	955	919	889
213994	956	919	889
214095	956	919	889
214196	957	919	889
214297	957	920	890
214398	957	920	890
214499	957	920	890
214600	958	920	890
214701	958	921	891
214802	959	921	891
214903	959	922	892
215004	960	922	892
215105	960	923	893
215206	961	923	893
215307	961	924	894
215408	962	924	894
215509	962	925	895
215615	963	925	895
215716	963	925	895
215817	964	925	895
215918	964	926	896
216019	964	926	896
216120	964	926	896
216221	965	926	896
216322	965	927	897
216423	966	927	897
216524	966	928	898
216625	967	928	898
216726	967	929	899
216827	968	929	899
216928	968	930	900
217031	968	930	900
217132	968	930	900
217233	969	930	900
217334	969	931	901
217435	969	931	901
217536	969	931	901
217637	970	932	901
217738	970	932	902
217839	971	933	902
217940	971	933	903
218041	972	934	903
218142	972	934	904
218243	973	935	904
218344	973	935	905
218445	974	936	905
218546	974	936	906
218647	975	937	906
218748	975	937	906
218849	976	937	906
218950	976	938	907
219051	977	939	907
219152	977	939	908
219253	978	940	908
219354	978	940	909
219455	979	941	909
219556	979	941	910
219657	980	942	910
219758	980	942	911
219859	981	943	911
219960	981	943	912
220061	982	944	912
220162	982	944	913
220263	982	944	913
220364	982	944	913
220465	983	945	913
220566	983	945	914
220667	984	946	914
220768	984	946	915
220869	985	947	915
220970	985	947	916
221071	986	948	916
221172	986	948	917
221273	987	949	917
221374	987	949	918
221475	988	950	918
221576	988	950	919
221677	989	951	919
221778	989	951	920
221879	989	951	920
221980	989	951	920
222081	990	952	920
222182	990	952	921
222283	991	953	921
222384	991	953	922
222485	992	954	923
222586	992	954	923
222687	993	955	924
222788	993	955	924
222889	994	956	925
222990	994	956	925
223091	995	957	925
223192	995	957	926
223293	995	957	926
223394	995	957	926
223495	996	958	927
223596	996	958	927
223697	997	959	928
223798	997	959	928
223899	998	960	929
224000	998	960	929
224101	999	961	930
224202	999	961	930
224303	1000	962	931
224404	1000	962	931
224505	1001	963	932
224606	1001	963	932
224707	1002	964	933
224808	1002	964	933
224909	1003	965	934
225010	1003	965	934
225111	1004	966	935
225212	1004	966	935
225313	1005	967	936
225414	1005	967	936
225515	1006	968	937
225616	1006	968	937
225717	1007	969	938
225818	1007	969	938
225919	1008	970	939
226020	1008	970	939
226121	1009	970	939
226222	1009	970	939
226323	1010	971	940
226424	1010	971	940
226525	1010	971	940
226626	1010	971	940
226727	1011	972	941
226828	1011	972	941
226929	1012	973	942
227030	1012	973	942
227131	1013	974	943
227232	1013	974	943
227333	1014	975	944
227434	1014	975	944
227535	1015	976	945
227636	1015	976	945
227737	1015	976	945
227838	1015	976	945
227939	1016	977	946
228040	1016	977	946
228141	1017	978	947
228242	1017	978	947
228343	1018	979	948
228444	1018	979	948
228545	1019	980	949
228646	1019	980	949
228747	1020	981	950
228848	1020	981	950
228949	1021	982	951
229050	1021	982	951
229151	1022	983	952
229252	1022	983	952
229353	1022	983	952
229454	1022	983	952
229555	1023	984	953
229656	1023	984	953
229757	1024	985	954
229858	1024	985	954
229959	1025	986	955
230060	1025	986	955
230161	1026	987	956
230262	1026	987	956
230363	1027	988	957
230464	1027	988	957
230565	1028	989	958
230666	1028	989	958
230767	1028	989	958
230868	1028	989	958
230969	1029	990	959
231070	1029	990	959
231171	1030	991	960
231272	1030	991	960
231373	1031	992	961
231474	1031	992	961
231575	1032	993	962
231676	1032	993	962
231777	1033	994	963
231878	1033	994	963
231979	1034	995	964
232080	1034	995	964
232181	1035	995	964
232282	1035	995	964
232383	1036	996	965
232484	1036	996	965
232585	1036	996	965
232686	1037	996	965
232787	1037	997	966
232888	1038	997	966
232989	1038	998	967
233090	1039	998	967
233191	1039	999	968
233292	1040	999	968
233393	1040	1000	969
233494	1041	1000	969
233595	1041	1001	970
233696	1042	1001	970
233797	1042	1001	970
233898	1043	1001	970
233999	1043	1002	971
234100	1044	1002	971
234201	1044	1003	972
234302	1045	1003	972
234403	1045	1004	973
234504	1046	1004	973
234605	1046	1005	974
234706	1047	1005	974
234807	1047	1006	975
234908	1048	1006	975
235009	1048	1007	976
235110	1049	1007	976
235211	1049	1008	976
235312	1050	1008	976
235413	1050	1009	977
235514	1050	1009	977
235615	1050	1009	977
235716	1051	1009	977
235817	1051	1010	978
235918	1052	1010	978
236019	1052	1011	979
236120	1053	1011	979
236221	1053	1012	980
236322	1054	1012	980
236423	1054	1013	981
236524	1055	1013	981
236625	1055	1014	982
236726	1056	1014	982
236827	1056	1014	982
236928	1057	1014	982
237029	1057	1015	983
237130	1058	1015	983
237231	1058	1016	984
237332	1059	1016	984
237433	1059	1017	985
237534	1060	1017	985
237635	1060	1018	986
237736	1061	1018	986
237837	1061	1019	987
237938	1062	1020	987
238039	1062	1020	988
238140	1063	1021	988
238241	1063	1021	988
238342	1064	1022	988
238443	1064	1022	989
238544	1065	1022	989
238645	1065	1023	990
238746	1066	1024	990
238847	1066	1024	991
238948	1067	1025	991
239049	1067	1025	992
239150	1068	1026	992
239251	1068	1026	993
239352	1069	1027	993
239453	1069	1027	994
239554	1070	1028	994
239655	1070	1028	994
239756	1071	1028	994
239857	1071	1029	995
239958	1071	1029	995
240059	1071	1029	995
240160	1072	1030	995
240261	1072	1030	996
240362	1073	1031	996
240463	1073	1031	997
240564	1074	1032	997
240665	1074	1032	998
240766	1075	1033	998
240867	1075	1033	999
240968	1076	1034	999
241069	1076	1034	1000
241170	1077	1034	1000
241271	1077	1034	1000
241372	1078	1035	1000
241473	1078	1035	1001
241574	1078	1035	1001
241675	1078	1035	1001
241776	1079	1036	1001
241877	1079	1036	1002
241978	1080	1037	1002
242079	1080	1037	1003
242180	1081	1038	1003
242281	1081	1038	1004
242382	1082	1039	1004
242483	1082	1039	1005
242584	1083	1040	1005
242685	1083	1040	1006
242786	1083	1040	1006
242887	1083	1040	1006
242988	1084	1041	1006
243089	1084	1041	1007
243190	1085	1042	1007
243291	1085	1042	1008
243392	1086	1043	1009
243493	1086	1043	1009
243594	1087	1044	1010
243695	1087	1044	1010
243796	1088	1045	1011
243897	1088	1045	1011
243998	1089	1046	1012
244099	1089	1046	1012
244200	1089	1046	1012
244301	1089	1046	1012
244402	1090	1047	1013
244503	1090	1047	1013
244604	1091	1048	1014
244705	1091	1048	1014
244806	1092	1049	1015
244907	1092	1049	1015
245008	1093	1050	1016
245109	1093	1050	1016
245210	1094	1051	1017
245311	1094	1051	1017
245412	1095	1052	1018
245513	1095	1052	1018
245614	1096	1052	1018
245715	1096	1052	1018
245816	1097	1053	1019
245917	1097	1053	1019
246018	1097	1053	1019
246119	1097	1053	1019
246220	1098	1054	1020
246321	1098	1054	1020
246422	1099	1055	1021
246523	1099	1055	1021
246624	1100	1056	1022
246725	1100	1056	1022
246826	1101	1057	1023
246927	1101	1057	1023
247028	1102	1058	1024
247129	1102	1058	1024
